team,elo,matches_played,wins,draws,losses,points_per_match_all,goals_scored_all,goals_conceded_all,goal_diff_all,abs_goal_diff_all,total_goals_all,clean_sheet_rate_all,failed_to_score_rate_all,both_teams_scored_rate_all,low_scoring_rate_all,tight_match_rate_all,scoreless_draw_rate_all,win_rate_all,draw_rate_all,loss_rate_all,weighted_points_per_match_all,weighted_goal_diff_all,elo_delta_avg_all,win_streak,unbeaten_streak,recent_matches,recent_form_10,recent_goal_diff_10,recent_abs_goal_diff_10,recent_goals_scored_10,recent_goals_conceded_10,recent_total_goals_10,recent_win_rate_10,recent_draw_rate_10,recent_loss_rate_10,recent_clean_sheet_rate_10,recent_failed_to_score_rate_10,recent_both_teams_scored_rate_10,recent_low_scoring_rate_10,recent_tight_match_rate_10,recent_scoreless_draw_rate_10,recent_weighted_form_10,recent_weighted_goal_diff_10,recent_opponent_elo_avg_10,recent_elo_delta_avg_10,last_match_date
Saint Lucia,1303.4564840301537,130,44,16,70,1.1384615384615384,1.4076923076923078,2.0307692307692307,-0.6230769230769231,2.1153846153846154,3.4384615384615387,0.18461538461538463,0.3230769230769231,0.5230769230769231,0.3769230769230769,0.5,0.03076923076923077,0.3384615384615385,0.12307692307692308,0.5384615384615384,1.1726967549421856,-0.6001491980604251,-1.5118731997680497,0.0,0.0,10.0,0.9,-2.2,2.8,0.9,3.1,4.0,0.3,0.0,0.7,0.0,0.4,0.6,0.0,0.3,0.0,1.0384615384615383,-2.012820512820513,1359.9699972369822,-8.172486119522043,2026-03-27
Latvia,1303.234309657853,268,65,68,135,0.9813432835820896,1.0,1.5149253731343284,-0.5149253731343284,1.4253731343283582,2.514925373134328,0.23507462686567165,0.39552238805970147,0.45149253731343286,0.5485074626865671,0.6082089552238806,0.08208955223880597,0.24253731343283583,0.2537313432835821,0.503731343283582,0.9674059139784955,-0.5744287634408612,-0.7342003370975632,0.0,0.0,10.0,0.5,-0.9,0.9,0.5,1.4,1.9,0.0,0.5,0.5,0.2,0.6,0.4,0.7,0.9,0.2,0.4342105263157895,-1.0745614035087718,1542.7262614759409,-0.8693780706312626,2026-06-09
Montserrat,1299.986220394091,55,15,6,34,0.9272727272727272,1.1818181818181819,2.672727272727273,-1.490909090909091,2.4363636363636365,3.8545454545454545,0.18181818181818182,0.32727272727272727,0.5272727272727272,0.2727272727272727,0.4727272727272727,0.03636363636363636,0.2727272727272727,0.10909090909090909,0.6181818181818182,0.9211444521981859,-1.509420795533846,-3.636614174652889,0.0,0.0,10.0,0.6,-1.4,1.8,0.6,2.0,2.6,0.2,0.0,0.8,0.2,0.4,0.4,0.5,0.5,0.0,0.6066176470588236,-1.4154411764705883,1431.395738452968,-6.585043361358745,2025-06-10
Moldova,1298.900472693857,251,48,60,143,0.8127490039840638,0.7729083665338645,1.6932270916334662,-0.9203187250996016,1.5258964143426295,2.4661354581673307,0.21912350597609562,0.4820717131474104,0.3904382470119522,0.5776892430278885,0.601593625498008,0.09163346613545817,0.19123505976095617,0.23904382470119523,0.5697211155378487,0.7645385025786959,-1.0352125200071158,-0.8011933358810488,0.0,2.0,10.0,0.3,-2.3,2.3,0.9,3.2,4.1,0.0,0.3,0.7,0.0,0.3,0.7,0.4,0.5,0.0,0.2651162790697675,-2.8232558139534887,1528.9393433357623,-3.4700336780861534,2026-06-09
South Sudan,1295.9074652952834,78,12,16,50,0.6666666666666666,0.6410256410256411,1.8205128205128205,-1.1794871794871795,1.6923076923076923,2.4615384615384617,0.21794871794871795,0.5897435897435898,0.3076923076923077,0.5256410256410257,0.5641025641025641,0.11538461538461539,0.15384615384615385,0.20512820512820512,0.6410256410256411,0.6691292875989447,-1.182058047493403,-2.6165709577527707,0.0,0.0,10.0,0.6,-1.4,1.6,0.6,2.0,2.6,0.1,0.3,0.6,0.2,0.6,0.4,0.5,0.6,0.2,0.6064981949458484,-1.3935018050541519,1565.7793338310044,2.0926589413943346,2025-11-25
Lithuania,1292.2955422668435,251,57,46,148,0.8645418326693227,0.8247011952191236,1.6892430278884463,-0.8645418326693227,1.6055776892430278,2.5139442231075697,0.21115537848605578,0.44223107569721115,0.40239043824701193,0.5577689243027888,0.5577689243027888,0.055776892430278883,0.22709163346613545,0.18326693227091634,0.5896414342629482,0.8229734641948383,-0.9131225009087613,-0.8275077997336889,0.0,0.0,10.0,0.6,-0.9,1.3,0.7,1.6,2.3,0.1,0.3,0.6,0.2,0.5,0.4,0.7,0.6,0.1,0.46009389671361506,-1.1502347417840375,1552.1845226554663,-0.5390763997817405,2026-06-09
Afghanistan,1281.8478410731004,126,35,31,60,1.0793650793650793,1.0238095238095237,1.7698412698412698,-0.746031746031746,1.7777777777777777,2.7936507936507935,0.25396825396825395,0.40476190476190477,0.42063492063492064,0.5158730158730159,0.5952380952380952,0.07936507936507936,0.2777777777777778,0.24603174603174602,0.47619047619047616,1.0704862419901986,-0.8443271767810021,-1.7313663406896715,0.0,0.0,10.0,0.5,-1.1,1.3,0.4,1.5,1.9,0.1,0.2,0.7,0.2,0.6,0.3,0.8,0.5,0.1,0.4385964912280702,-0.9298245614035088,1282.1984793187162,-7.111415387730115,2026-06-10
Chad,1277.9113781615044,90,15,20,55,0.7222222222222222,0.7444444444444445,1.7666666666666666,-1.0222222222222221,1.4444444444444444,2.511111111111111,0.16666666666666666,0.4777777777777778,0.4444444444444444,0.5222222222222223,0.5888888888888889,0.08888888888888889,0.16666666666666666,0.2222222222222222,0.6111111111111112,0.7371967654986522,-1.0251572327044027,-2.4676513537610676,0.0,1.0,10.0,0.3,-1.3,1.3,0.8,2.1,2.9,0.0,0.3,0.7,0.1,0.4,0.6,0.4,0.7,0.1,0.24782608695652175,-1.508695652173913,1506.012407898086,-3.697985823899838,2025-11-17
Eritrea,1276.6672607052087,59,9,13,37,0.6779661016949152,0.711864406779661,1.7457627118644068,-1.0338983050847457,1.3728813559322033,2.457627118644068,0.1694915254237288,0.4915254237288136,0.4576271186440678,0.5254237288135594,0.6779661016949152,0.11864406779661017,0.15254237288135594,0.22033898305084745,0.6271186440677966,0.685670261941448,-1.0593220338983045,-3.7853006660134,0.0,0.0,10.0,0.1,-1.7,1.7,0.4,2.1,2.5,0.0,0.1,0.9,0.1,0.7,0.3,0.5,0.4,0.1,0.08260869565217392,-1.7086956521739132,1462.361728320371,-8.188036551726038,2019-09-10
Aruba,1264.05904946126,82,20,13,49,0.8902439024390244,1.3048780487804879,2.292682926829268,-0.9878048780487805,2.1341463414634148,3.597560975609756,0.15853658536585366,0.4268292682926829,0.4878048780487805,0.32926829268292684,0.4024390243902439,0.07317073170731707,0.24390243902439024,0.15853658536585366,0.5975609756097561,0.8402173913043475,-1.120652173913043,-2.8773286651065995,0.0,0.0,10.0,1.4,-0.4,2.4,1.5,1.9,3.4,0.4,0.2,0.4,0.2,0.4,0.5,0.3,0.4,0.1,1.1060606060606062,-0.9343434343434345,1296.7915491099172,-0.533432736326272,2026-06-06
Cook Islands,1253.667726532843,38,8,3,27,0.7105263157894737,0.7894736842105263,3.473684210526316,-2.6842105263157894,3.4210526315789473,4.2631578947368425,0.13157894736842105,0.5,0.39473684210526316,0.2894736842105263,0.34210526315789475,0.02631578947368421,0.21052631578947367,0.07894736842105263,0.7105263157894737,0.6670854271356784,-2.6809045226130657,-6.4824282491357135,0.0,0.0,10.0,0.6,-2.8,3.2,0.5,3.3,3.8,0.2,0.0,0.8,0.1,0.6,0.3,0.3,0.3,0.0,0.596774193548387,-2.36021505376344,1382.3306872368798,-5.771684080245867,2024-09-06
Bonaire,1250.5727731092902,44,14,6,24,1.0909090909090908,1.4318181818181819,2.477272727272727,-1.0454545454545454,2.1363636363636362,3.909090909090909,0.11363636363636363,0.25,0.6363636363636364,0.25,0.4772727272727273,0.0,0.3181818181818182,0.13636363636363635,0.5454545454545454,1.1845102505694765,-0.763097949886105,-5.668800611152498,0.0,0.0,10.0,0.6,-1.4,2.0,0.8,2.2,3.0,0.2,0.0,0.8,0.1,0.5,0.4,0.4,0.5,0.0,0.6428571428571429,-1.2142857142857144,1341.6617596030596,-5.5900836547716715,2026-06-06
Mauritius,1250.4293661724867,166,34,37,95,0.8373493975903614,0.8072289156626506,1.6626506024096386,-0.8554216867469879,1.5783132530120483,2.4698795180722892,0.23493975903614459,0.4578313253012048,0.3855421686746988,0.5662650602409639,0.5903614457831325,0.0783132530120482,0.20481927710843373,0.22289156626506024,0.572289156626506,0.7495580436063655,-1.0418385385975262,-1.5034375531777981,0.0,1.0,10.0,0.6,-0.9,1.1,0.6,1.5,2.1,0.1,0.3,0.6,0.2,0.7,0.3,0.7,0.6,0.2,0.6514522821576764,-0.8796680497925312,1491.6492189016565,1.7864111673483147,2025-10-13
Bangladesh,1242.3353884163753,181,47,48,86,1.0441988950276244,0.8784530386740331,1.6408839779005524,-0.7624309392265194,1.6464088397790055,2.5193370165745854,0.281767955801105,0.43646408839779005,0.3812154696132597,0.56353591160221,0.5580110497237569,0.09944751381215469,0.2596685082872928,0.26519337016574585,0.47513812154696133,0.9721093961548875,-0.9469266179258066,-1.4235613899647834,1.0,1.0,10.0,1.3,-0.1,0.9,1.2,1.3,2.5,0.3,0.4,0.3,0.4,0.3,0.5,0.5,0.8,0.2,1.204878048780488,-0.13170731707317074,1291.413609247713,2.3915007203413983,2026-06-05
Myanmar,1235.9797354957632,212,67,37,108,1.1226415094339623,1.1556603773584906,1.9764150943396226,-0.8207547169811321,2.1132075471698113,3.1320754716981134,0.24528301886792453,0.4386792452830189,0.4056603773584906,0.41509433962264153,0.4811320754716981,0.08962264150943396,0.3160377358490566,0.17452830188679244,0.5094339622641509,1.117494089834516,-0.9312056737588669,-1.2453786061520702,0.0,0.0,10.0,1.4,-0.8,2.4,1.6,2.4,4.0,0.4,0.2,0.4,0.1,0.2,0.7,0.3,0.5,0.0,1.4141414141414141,-1.0454545454545454,1339.15469490135,3.2370829757897908,2026-06-09
Dominica,1231.0126214237678,112,27,20,65,0.9017857142857143,1.1071428571428572,2.1160714285714284,-1.0089285714285714,2.169642857142857,3.2232142857142856,0.23214285714285715,0.4642857142857143,0.4017857142857143,0.39285714285714285,0.5,0.09821428571428571,0.24107142857142858,0.17857142857142858,0.5803571428571429,0.8557570645297341,-1.149304091100801,-2.4016730230020706,0.0,1.0,10.0,0.7,-1.1,1.7,0.7,1.8,2.5,0.1,0.4,0.5,0.5,0.6,0.3,0.5,0.6,0.4,0.777227722772277,-1.2475247524752475,1325.998695842772,-2.5195474655237504,2026-03-30
Barbados,1220.724966739891,168,53,33,82,1.1428571428571428,1.4047619047619047,1.8333333333333333,-0.42857142857142855,1.8095238095238095,3.238095238095238,0.20833333333333334,0.3273809523809524,0.5119047619047619,0.38095238095238093,0.5595238095238095,0.047619047619047616,0.31547619047619047,0.19642857142857142,0.4880952380952381,1.125820256776032,-0.4776034236804557,-1.662351388453037,0.0,0.0,10.0,0.6,-1.1,1.3,1.2,2.3,3.5,0.1,0.3,0.6,0.2,0.3,0.7,0.3,0.6,0.2,0.5198019801980197,-1.183168316831683,1314.6627416509393,-5.030508757529789,2026-03-29
Antigua and Barbuda,1218.3751059876754,152,50,26,76,1.1578947368421053,1.368421052631579,1.8486842105263157,-0.48026315789473684,1.8223684210526316,3.2171052631578947,0.2236842105263158,0.3355263157894737,0.4868421052631579,0.40789473684210525,0.5855263157894737,0.046052631578947366,0.32894736842105265,0.17105263157894737,0.5,1.1394649834685882,-0.5275022542831371,-1.852795355344242,0.0,0.0,10.0,0.2,-1.9,1.9,0.3,2.2,2.5,0.0,0.2,0.8,0.2,0.7,0.3,0.5,0.6,0.2,0.17073170731707316,-1.9227642276422763,1399.6727236008578,-7.5780011733590324,2025-11-18
Tonga,1218.3277630538064,47,10,3,34,0.7021276595744681,1.2340425531914894,3.8297872340425534,-2.595744680851064,3.9148936170212765,5.0638297872340425,0.0851063829787234,0.46808510638297873,0.44680851063829785,0.14893617021276595,0.3404255319148936,0.0,0.2127659574468085,0.06382978723404255,0.723404255319149,0.801075268817204,-2.554838709677418,-5.993026318004111,0.0,0.0,10.0,0.6,-3.3,4.5,1.2,4.5,5.7,0.2,0.0,0.8,0.0,0.5,0.5,0.1,0.3,0.0,0.6847826086956522,-2.4836956521739135,1353.7710267703644,-3.828571548714547,2024-09-09
São Tomé and Príncipe,1213.9997688465403,56,8,7,41,0.5535714285714286,0.7142857142857143,2.5892857142857144,-1.875,2.232142857142857,3.3035714285714284,0.10714285714285714,0.5178571428571429,0.4107142857142857,0.4107142857142857,0.42857142857142855,0.03571428571428571,0.14285714285714285,0.125,0.7321428571428571,0.5615989515072081,-1.877457404980339,-5.107146984883213,1.0,1.0,10.0,0.5,-1.5,1.7,0.6,2.1,2.7,0.1,0.2,0.7,0.2,0.5,0.4,0.5,0.6,0.1,0.4930069930069931,-1.520979020979021,1461.4803314230155,-0.6472696756710572,2025-10-13
Cambodia,1210.1350602693597,176,41,21,114,0.8181818181818182,1.1306818181818181,2.539772727272727,-1.4090909090909092,2.3181818181818183,3.6704545454545454,0.14204545454545456,0.4034090909090909,0.48295454545454547,0.32386363636363635,0.4943181818181818,0.028409090909090908,0.23295454545454544,0.11931818181818182,0.6477272727272727,0.8113772455089827,-1.527762656505173,-1.6469598848331848,2.0,3.0,10.0,1.1,0.2,1.2,1.7,1.5,3.2,0.3,0.2,0.5,0.2,0.0,0.8,0.2,0.8,0.0,1.0853658536585362,0.13414634146341461,1355.8053465184635,1.8809328911588559,2026-06-09
Nepal,1199.4722587263427,170,45,35,90,1.0,0.888235294117647,1.911764705882353,-1.0235294117647058,2.070588235294118,2.8,0.27058823529411763,0.5176470588235295,0.3058823529411765,0.5411764705882353,0.48823529411764705,0.09411764705882353,0.2647058823529412,0.20588235294117646,0.5294117647058824,0.9286539572501442,-1.2466782206816878,-1.7678102427862197,0.0,0.0,10.0,0.9,-0.4,1.0,0.7,1.1,1.8,0.2,0.3,0.5,0.4,0.5,0.3,0.7,0.7,0.2,0.6146341463414634,-0.7170731707317073,1364.2316468214246,-1.5621122241959404,2025-11-18
Taiwan,1186.4938643819723,133,34,14,85,0.8721804511278195,1.1879699248120301,2.5488721804511276,-1.3609022556390977,2.5789473684210527,3.736842105263158,0.15789473684210525,0.39849624060150374,0.45864661654135336,0.3383458646616541,0.38345864661654133,0.015037593984962405,0.2556390977443609,0.10526315789473684,0.6390977443609023,0.7601935038009671,-1.6046993780234966,-2.3571889896092317,0.0,0.0,10.0,0.6,-1.5,2.5,1.4,2.9,4.3,0.2,0.0,0.8,0.1,0.2,0.7,0.1,0.4,0.0,0.49775784753363217,-1.5201793721973094,1366.7725129904131,-4.021931576639084,2025-11-18
Pakistan,1178.3539561305258,121,25,21,75,0.7933884297520661,0.8099173553719008,2.0082644628099175,-1.1983471074380165,2.12396694214876,2.8181818181818183,0.256198347107438,0.5371900826446281,0.2975206611570248,0.45454545454545453,0.4793388429752066,0.09090909090909091,0.2066115702479339,0.17355371900826447,0.6198347107438017,0.6956345998383174,-1.4749393694421968,-2.658231767516318,3.0,3.0,10.0,1.1,-0.7,2.1,0.8,1.5,2.3,0.3,0.2,0.5,0.4,0.6,0.1,0.6,0.3,0.1,0.5467289719626169,-1.593457943925234,1389.6771450473211,0.20944901363624108,2026-06-10
Maldives,1165.4440421644656,184,55,29,100,1.0543478260869565,1.3206521739130435,1.8695652173913044,-0.5489130434782609,2.1793478260869565,3.1902173913043477,0.23369565217391305,0.3967391304347826,0.41847826086956524,0.41304347826086957,0.43478260869565216,0.04891304347826087,0.29891304347826086,0.15760869565217392,0.5434782608695652,1.0235924932975877,-0.6522788203753354,-1.8182389012800761,0.0,0.0,10.0,0.4,-1.4,2.0,0.6,2.0,2.6,0.1,0.1,0.8,0.1,0.6,0.3,0.5,0.3,0.0,0.25000000000000006,-1.7021276595744683,1275.054987152656,-6.722498837900368,2026-06-01
Cayman Islands,1163.8036882731847,79,15,17,47,0.7848101265822784,0.7848101265822784,2.2911392405063293,-1.5063291139240507,2.1392405063291138,3.0759493670886076,0.20253164556962025,0.43037974683544306,0.4177215189873418,0.43037974683544306,0.4936708860759494,0.05063291139240506,0.189873417721519,0.21518987341772153,0.5949367088607594,0.779498131340096,-1.5456486919380679,-4.255649515529302,0.0,0.0,10.0,0.7,-1.5,2.5,0.9,2.4,3.3,0.2,0.1,0.7,0.2,0.4,0.4,0.4,0.5,0.0,0.5544554455445546,-1.8613861386138622,1261.614249629191,-5.607183406454002,2026-06-06
Sri Lanka,1155.7192568907255,165,37,36,92,0.8909090909090909,0.9878787878787879,1.9878787878787878,-1.0,1.8606060606060606,2.9757575757575756,0.2,0.46060606060606063,0.3939393939393939,0.44242424242424244,0.5393939393939394,0.05454545454545454,0.22424242424242424,0.21818181818181817,0.5575757575757576,0.8515482695810564,-1.0552519732847603,-2.0865499582380265,0.0,0.0,10.0,1.3,-0.6,1.6,0.9,1.5,2.4,0.4,0.1,0.5,0.2,0.4,0.4,0.5,0.6,0.0,1.2871287128712872,-0.5643564356435644,1310.848019243965,4.292186488393407,2025-11-18
Gibraltar,1155.557052681568,141,33,20,88,0.8439716312056738,1.0780141843971631,2.5886524822695036,-1.5106382978723405,2.971631205673759,3.6666666666666665,0.24113475177304963,0.5319148936170213,0.2978723404255319,0.3546099290780142,0.3475177304964539,0.07092198581560284,0.23404255319148937,0.14184397163120568,0.624113475177305,0.5926555593335598,-2.319959197551853,-2.442857782400226,3.0,3.0,10.0,0.9,-0.5,2.5,1.4,1.9,3.3,0.3,0.0,0.7,0.1,0.5,0.4,0.3,0.4,0.0,0.586046511627907,-1.162790697674419,1421.5754104465025,0.9581978930314303,2026-06-06
American Samoa,1144.880635969513,41,3,2,36,0.2682926829268293,0.4878048780487805,6.804878048780488,-6.317073170731708,6.512195121951219,7.2926829268292686,0.024390243902439025,0.6829268292682927,0.2926829268292683,0.14634146341463414,0.17073170731707318,0.0,0.07317073170731707,0.04878048780487805,0.8780487804878049,0.3663845223700122,-6.158403869407497,-8.661447903182617,0.0,0.0,10.0,0.1,-6.0,6.0,0.6,6.6,7.2,0.0,0.1,0.9,0.0,0.6,0.4,0.2,0.1,0.0,0.08783783783783784,-5.5472972972972965,1308.8380613066183,-9.740020756916056,2026-03-28
Northern Mariana Islands,1144.8057955391896,27,3,3,21,0.4444444444444444,0.8518518518518519,4.444444444444445,-3.5925925925925926,4.037037037037037,5.296296296296297,0.037037037037037035,0.4444444444444444,0.5185185185185185,0.07407407407407407,0.2962962962962963,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.33763440860215066,-3.916129032258066,-13.155340905955917,1.0,2.0,10.0,0.8,-3.4,4.4,1.0,4.4,5.4,0.2,0.2,0.6,0.1,0.5,0.4,0.1,0.3,0.0,0.6056338028169015,-4.042253521126759,1269.3635294344645,-4.409539386730777,2024-04-07
Mongolia,1141.4376230716016,90,23,9,58,0.8666666666666667,1.1333333333333333,2.4555555555555557,-1.3222222222222222,2.7666666666666666,3.588888888888889,0.18888888888888888,0.5111111111111111,0.3333333333333333,0.4111111111111111,0.37777777777777777,0.03333333333333333,0.25555555555555554,0.1,0.6444444444444445,0.8693039559338999,-1.399599399098647,-3.984026410315537,0.0,0.0,10.0,0.6,-1.9,2.5,0.5,2.4,2.9,0.2,0.0,0.8,0.1,0.7,0.2,0.4,0.2,0.0,0.6684782608695653,-1.8586956521739129,1269.605679501739,-6.421848664019199,2026-06-05
Somalia,1141.429866992232,79,6,6,67,0.3037974683544304,0.34177215189873417,2.5949367088607596,-2.2531645569620253,2.4050632911392404,2.9367088607594938,0.10126582278481013,0.7341772151898734,0.22784810126582278,0.4050632911392405,0.34177215189873417,0.06329113924050633,0.0759493670886076,0.0759493670886076,0.8481012658227848,0.28101557991921494,-2.24812463935372,-4.538862443136305,0.0,2.0,10.0,0.5,-1.3,1.5,0.4,1.7,2.1,0.1,0.2,0.7,0.2,0.7,0.3,0.5,0.5,0.2,0.34701492537313444,-1.4626865671641796,1541.8245182255991,1.8131504446994335,2025-11-26
Turks and Caicos Islands,1132.9315256561197,50,12,5,33,0.82,1.0,3.64,-2.64,3.32,4.64,0.1,0.5,0.42,0.24,0.32,0.02,0.24,0.1,0.66,0.7711934156378603,-2.8024691358024696,-7.3413694868776,1.0,2.0,10.0,1.0,-0.9,1.3,0.9,1.8,2.7,0.2,0.4,0.4,0.1,0.5,0.5,0.5,0.6,0.1,0.8333333333333333,-1.1096491228070176,1177.3961899194212,-5.094753874525505,2025-08-16
Andorra,1131.4651792706672,210,14,30,166,0.34285714285714286,0.3238095238095238,2.3142857142857145,-1.9904761904761905,2.2,2.638095238095238,0.15714285714285714,0.7333333333333333,0.20476190476190476,0.49523809523809526,0.4,0.09523809523809523,0.06666666666666667,0.14285714285714285,0.7904761904761904,0.2973926681042938,-2.12428935502843,-1.7549277177587281,0.0,0.0,10.0,0.6,-1.1,1.5,0.5,1.6,2.1,0.1,0.3,0.6,0.3,0.7,0.2,0.6,0.5,0.2,0.5351351351351351,-1.0756756756756753,1438.8025362157919,0.7444774775557542,2026-06-07
Guam,1128.2796832192898,96,19,11,66,0.7083333333333334,1.0416666666666667,4.072916666666667,-3.03125,4.239583333333333,5.114583333333333,0.16666666666666666,0.53125,0.3333333333333333,0.2916666666666667,0.3333333333333333,0.03125,0.19791666666666666,0.11458333333333333,0.6875,0.6402623612512608,-3.3440968718466166,-3.8720866331323944,0.0,0.0,10.0,0.7,-1.4,2.8,1.4,2.8,4.2,0.2,0.1,0.7,0.1,0.3,0.6,0.1,0.5,0.0,0.7023809523809523,-1.3392857142857142,1268.6204623591716,-1.1636918063801704,2026-06-06
Laos,1113.9173897777257,158,31,26,101,0.7531645569620253,1.0569620253164558,3.0253164556962027,-1.9683544303797469,2.5632911392405062,4.082278481012659,0.06329113924050633,0.4050632911392405,0.5632911392405063,0.24050632911392406,0.4177215189873418,0.03164556962025317,0.1962025316455696,0.16455696202531644,0.6392405063291139,0.7537582681900185,-2.115453998797355,-2.443560824191603,0.0,0.0,10.0,0.5,-1.8,2.0,1.1,2.9,4.0,0.1,0.2,0.7,0.0,0.3,0.7,0.2,0.5,0.0,0.5283842794759827,-1.9432314410480351,1396.588923902615,0.3439684691621617,2025-11-19
Djibouti,1112.810927765096,88,6,9,73,0.3068181818181818,0.6022727272727273,3.522727272727273,-2.9204545454545454,3.125,4.125,0.06818181818181818,0.5681818181818182,0.3977272727272727,0.29545454545454547,0.2840909090909091,0.03409090909090909,0.06818181818181818,0.10227272727272728,0.8295454545454546,0.2749157438613383,-2.9870004814636477,-4.39987582085118,0.0,0.0,10.0,0.2,-2.2,2.2,0.5,2.7,3.2,0.0,0.2,0.8,0.1,0.5,0.5,0.4,0.5,0.1,0.19928825622775803,-2.245551601423488,1495.6025087459452,-1.375308001380819,2025-11-26
British Virgin Islands,1103.6992709666022,95,16,19,60,0.7052631578947368,0.9368421052631579,2.957894736842105,-2.0210526315789474,2.778947368421053,3.8947368421052633,0.14736842105263157,0.49473684210526314,0.4105263157894737,0.3368421052631579,0.4631578947368421,0.05263157894736842,0.16842105263157894,0.2,0.631578947368421,0.5798442064264846,-2.315968841285296,-4.171586621404183,1.0,1.0,10.0,1.4,0.2,2.4,1.7,1.5,3.2,0.4,0.2,0.4,0.3,0.3,0.4,0.4,0.4,0.0,1.213483146067416,-0.056179775280898736,1257.7190529835184,4.021089165576548,2026-06-06
Bahamas,1093.5051122113755,60,13,9,38,0.8,1.1833333333333333,3.066666666666667,-1.8833333333333333,3.0166666666666666,4.25,0.1,0.45,0.4666666666666667,0.21666666666666667,0.35,0.016666666666666666,0.21666666666666667,0.15,0.6333333333333333,0.7997329773030711,-1.9566088117490006,-6.774914796477068,0.0,0.0,10.0,0.4,-2.7,3.1,1.2,3.9,5.1,0.1,0.1,0.8,0.0,0.4,0.6,0.1,0.4,0.0,0.4601769911504424,-2.8495575221238933,1195.9634727846508,-10.414912925974287,2026-03-29
Brunei,1088.0116605057874,80,18,7,55,0.7625,0.9,2.85,-1.95,2.65,3.75,0.125,0.4875,0.4125,0.35,0.475,0.025,0.225,0.0875,0.6875,0.7481813094571909,-2.015109121432568,-5.149854243677666,0.0,0.0,10.0,0.7,-2.0,2.4,0.4,2.4,2.8,0.2,0.1,0.7,0.2,0.7,0.2,0.5,0.6,0.1,0.7815126050420168,-2.1470588235294117,1259.345922192294,-3.723749989573405,2025-11-18
Seychelles,1077.3759893095637,135,19,24,92,0.6,0.6666666666666666,2.311111111111111,-1.6444444444444444,2.1777777777777776,2.977777777777778,0.14814814814814814,0.5703703703703704,0.362962962962963,0.4222222222222222,0.48148148148148145,0.08148148148148149,0.14074074074074075,0.17777777777777778,0.6814814814814815,0.490611961057024,-1.9367176634214185,-3.130548227336572,0.0,0.0,10.0,0.0,-5.1,5.1,0.2,5.3,5.5,0.0,0.0,1.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,-5.1000000000000005,1530.2566815521084,-4.310532245311153,2025-10-14
United States Virgin Islands,1074.393544709486,75,9,10,56,0.49333333333333335,0.68,3.9066666666666667,-3.2266666666666666,3.68,4.586666666666667,0.10666666666666667,0.56,0.38666666666666666,0.29333333333333333,0.3466666666666667,0.05333333333333334,0.12,0.13333333333333333,0.7466666666666667,0.4668930390492361,-3.3791737408036226,-5.674752737206863,0.0,0.0,10.0,1.0,-0.5,1.9,1.5,2.0,3.5,0.2,0.4,0.4,0.2,0.4,0.5,0.4,0.4,0.1,0.7549019607843138,-1.0686274509803924,1227.8642113941034,-0.7487022210778055,2026-03-28
Anguilla,1034.8248081328406,73,7,8,58,0.3972602739726027,0.6301369863013698,3.5753424657534247,-2.9452054794520546,3.2465753424657535,4.205479452054795,0.0684931506849315,0.589041095890411,0.3972602739726027,0.2602739726027397,0.3424657534246575,0.0547945205479452,0.0958904109589041,0.1095890410958904,0.7945205479452054,0.34873949579831925,-3.1338535414165665,-6.37226290228985,0.0,0.0,10.0,0.6,-2.0,2.6,0.8,2.8,3.6,0.2,0.0,0.8,0.0,0.6,0.4,0.2,0.3,0.0,0.4752475247524752,-2.222772277227722,1254.326106656389,-3.0952829447569217,2026-03-29
Timor-Leste,1032.7627980615607,86,9,5,72,0.37209302325581395,0.8255813953488372,3.302325581395349,-2.4767441860465116,2.872093023255814,4.127906976744186,0.08139534883720931,0.47674418604651164,0.47674418604651164,0.19767441860465115,0.37209302325581395,0.03488372093023256,0.10465116279069768,0.05813953488372093,0.8372093023255814,0.3659401926001012,-2.5610745058286866,-5.43299072021442,0.0,0.0,10.0,0.3,-2.9,3.1,0.6,3.5,4.1,0.1,0.0,0.9,0.1,0.5,0.4,0.2,0.4,0.0,0.3537117903930132,-2.733624454148472,1397.3674095948186,-0.692166976705815,2025-11-18
Macau,1029.3572751384463,100,14,13,73,0.55,0.81,2.72,-1.91,2.49,3.53,0.11,0.51,0.43,0.36,0.39,0.05,0.14,0.13,0.73,0.5356622998544394,-1.968461911693351,-4.706427248615541,0.0,0.0,10.0,0.1,-2.5,2.5,0.3,2.8,3.1,0.0,0.1,0.9,0.1,0.7,0.3,0.4,0.4,0.1,0.14146341463414636,-2.2975609756097564,1212.1178829278726,-8.361828549351076,2026-03-29
Bhutan,1025.2755059071158,97,10,7,80,0.38144329896907214,0.5463917525773195,3.731958762886598,-3.185567010309278,3.597938144329897,4.278350515463917,0.1134020618556701,0.6597938144329897,0.26804123711340205,0.32989690721649484,0.2268041237113402,0.041237113402061855,0.10309278350515463,0.07216494845360824,0.8247422680412371,0.40219990435198455,-3.3883309421329484,-4.894066949411184,0.0,0.0,10.0,0.4,-2.1,2.3,0.3,2.4,2.7,0.1,0.1,0.8,0.2,0.7,0.2,0.6,0.4,0.1,0.33658536585365856,-2.2585365853658543,1264.8042237784543,-3.087528991778684,2026-06-04
